image_name,piece_value,piece_type,area,bbox_x,bbox_y,bbox_w,bbox_h
37.png_mask.png,22,pawn,4946.5,1104,781,82,90
37.png_mask.png,23,pawn,4643.0,714,788,71,91
37.png_mask.png,24,knight,6132.0,697,897,83,113
37.png_mask.png,25,bishop,7942.0,254,918,111,107
37.png_mask.png,26,pawn,4882.5,551,917,74,88
37.png_mask.png,27,pawn,5035.5,983,918,79,87
60.png_mask.png,1,rook,6173.5,339,106,79,129
60.png_mask.png,2,bishop,5109.0,912,108,64,122
60.png_mask.png,3,pawn,4064.0,475,127,63,100
60.png_mask.png,4,pawn,3650.0,1026,138,63,98
60.png_mask.png,5,pawn,3736.5,589,219,60,96
60.png_mask.png,6,pawn,3936.0,922,228,61,99
60.png_mask.png,7,knight,6164.5,576,307,76,110
60.png_mask.png,8,pawn,4192.5,478,313,65,95
60.png_mask.png,9,pawn,3991.0,921,326,62,93
60.png_mask.png,10,rook,7534.0,292,508,96,124
60.png_mask.png,11,queen,9808.5,941,608,108,144
60.png_mask.png,12,queen,9487.5,819,612,90,147
60.png_mask.png,13,pawn,4653.5,1087,651,76,92
60.png_mask.png,14,king,12241.0,1202,719,155,143
60.png_mask.png,15,rook,7830.5,415,772,96,116
60.png_mask.png,16,pawn,4570.5,826,778,70,91
60.png_mask.png,17,pawn,4627.5,715,791,71,92
60.png_mask.png,18,king,10751.0,838,875,102,143
60.png_mask.png,19,pawn,5087.5,551,920,76,90
60.png_mask.png,20,pawn,5033.0,984,921,79,87
75.png_mask.png,1,rook,6170.0,338,105,79,128
75.png_mask.png,2,pawn,3828.5,477,125,59,100
75.png_mask.png,3,pawn,3669.0,1027,137,62,98
75.png_mask.png,4,pawn,3855.5,589,219,59,97
75.png_mask.png,5,pawn,3938.5,923,228,60,99
75.png_mask.png,6,bishop,5987.0,1151,307,94,118
75.png_mask.png,7,pawn,4196.5,478,313,64,95
75.png_mask.png,8,pawn,3991.5,921,325,62,94
75.png_mask.png,9,king,10663.0,1180,466,130,162
75.png_mask.png,10,rook,7239.0,427,505,85,122
75.png_mask.png,11,queen,9528.0,819,611,90,149
75.png_mask.png,12,king,12179.0,1223,711,148,144
75.png_mask.png,13,queen,10734.0,1087,722,126,141
75.png_mask.png,14,pawn,4657.5,714,791,72,92
89_mask.png,1,knight,6028.0,1160,155,81,115
89_mask.png,2,queen,7532.0,477,193,89,161
89_mask.png,3,rook,5739.0,733,238,66,122
89_mask.png,4,knight,5947.0,943,243,71,113
89_mask.png,5,king,9706.5,846,337,85,180
89_mask.png,6,bishop,6293.5,1200,364,84,130
89_mask.png,7,rook,6937.5,357,417,92,130
89_mask.png,8,knight,6509.0,590,435,83,112
89_mask.png,9,king,11389.5,836,546,94,187
89_mask.png,10,knight,7772.0,1116,604,98,116
89_mask.png,11,rook,7982.5,425,618,99,131
89_mask.png,12,bishop,8503.5,1265,717,109,130
89_mask.png,13,queen,13601.5,1129,820,125,172
89_mask.png,14,rook,9613.5,255,842,118,132
89_mask.png,15,bishop,8125.0,709,856,85,130
90_mask.png,1,knight,7039.5,1208,404,96,116
90_mask.png,2,bishop,5970.0,473,412,80,125
90_mask.png,3,knight,6509.5,844,427,71,113
90_mask.png,4,king,11810.0,1091,540,105,178
90_mask.png,5,king,11417.5,567,569,108,183
90_mask.png,6,rook,7501.0,844,604,79,134
90_mask.png,7,knight,6991.0,315,607,92,129
90_mask.png,8,queen,11412.0,973,661,97,171
90_mask.png,9,bishop,8581.0,1273,721,109,130
90_mask.png,10,knight,7117.0,420,744,100,121
90_mask.png,11,queen,13609.5,1132,799,123,175
90_mask.png,12,rook,8946.5,863,838,87,136
90_mask.png,13,rook,9613.5,260,845,118,133
90_mask.png,14,rook,8997.5,568,869,96,135
91_mask.png,1,knight,5833.0,967,303,68,124
91_mask.png,2,rook,6556.5,609,414,76,128
91_mask.png,3,king,10837.5,980,436,90,190
91_mask.png,4,queen,7452.0,844,455,85,165
91_mask.png,5,rook,7104.5,716,497,76,129
91_mask.png,6,knight,6017.0,497,511,75,127
91_mask.png,7,queen,10515.0,856,574,92,171
91_mask.png,8,king,12892.0,385,705,136,170
91_mask.png,9,knight,7489.0,1127,718,85,139
91_mask.png,10,bishop,8691.5,1277,721,110,131
91_mask.png,11,knight,7212.0,861,839,85,138
91_mask.png,12,rook,9773.5,1151,849,105,140
91_mask.png,13,rook,9106.5,569,870,97,135
91_mask.png,14,bishop,8845.5,246,874,115,125
92_mask.png,1,rook,5649.5,1062,138,69,126
92_mask.png,2,rook,5560.0,843,151,64,126
92_mask.png,3,bishop,4819.0,415,163,72,123
92_mask.png,4,king,8102.5,625,177,89,187
92_mask.png,5,knight,5935.5,969,302,68,125
92_mask.png,6,knight,4263.0,622,324,66,117
92_mask.png,7,knight,5293.5,373,322,75,122
92_mask.png,8,queen,9865.5,1223,345,109,174
92_mask.png,9,knight,6578.5,599,427,85,114
92_mask.png,10,queen,9787.0,845,454,88,170
92_mask.png,11,bishop,7016.0,1082,480,83,134
92_mask.png,12,rook,7280.5,459,499,90,129
92_mask.png,13,rook,7639.5,721,606,80,131
92_mask.png,14,king,14142.0,1278,675,137,180
92_mask.png,15,bishop,7952.0,431,742,99,128
93_mask.png,1,bishop,5891.5,1087,289,74,131
93_mask.png,2,rook,6655.5,728,381,73,130
93_mask.png,3,knight,6307.5,475,411,89,116
93_mask.png,4,queen,9705.5,840,453,86,170
93_mask.png,5,rook,8019.5,1238,459,94,138
93_mask.png,6,king,11687.0,293,563,126,185
93_mask.png,7,queen,10983.5,707,577,94,172
93_mask.png,8,bishop,7866.5,1121,589,90,136
93_mask.png,9,king,12960.5,406,677,128,173
93_mask.png,10,knight,7582.0,1283,690,92,138
93_mask.png,11,knight,7801.0,1012,705,85,132
93_mask.png,12,rook,10019.5,1148,834,107,138
93_mask.png,13,knight,7174.5,572,846,86,139
93_mask.png,14,bishop,8140.0,886,852,87,130
93_mask.png,15,rook,10185.5,244,886,125,133
94_mask.png,1,knight,6754.5,1222,390,90,125
94_mask.png,2,bishop,5965.0,628,399,70,127
94_mask.png,3,rook,6893.0,867,405,74,131
94_mask.png,4,king,11188.5,985,429,95,190
94_mask.png,5,knight,7046.0,489,503,93,115
94_mask.png,6,queen,11569.5,298,588,129,170
94_mask.png,7,rook,8812.5,1270,586,102,140
94_mask.png,8,knight,7237.5,585,640,91,119
94_mask.png,9,rook,8811.0,1007,692,90,137
94_mask.png,10,knight,7645.0,715,743,85,124
94_mask.png,11,king,15953.0,1306,810,151,177
94_mask.png,12,bishop,8196.0,887,852,87,131
94_mask.png,13,queen,14151.0,237,856,147,173
94_mask.png,14,rook,9334.0,566,867,98,135
94_mask.png,15,bishop,8633.0,706,866,88,136
95_mask.png,1,rook,5610.0,413,177,78,123
95_mask.png,2,rook,6479.5,1191,210,81,129
95_mask.png,3,bishop,5274.0,738,222,64,129
95_mask.png,4,queen,8514.0,848,272,79,169
95_mask.png,5,knight,6307.0,487,344,86,114
95_mask.png,6,knight,6914.0,1224,395,92,127
95_mask.png,7,king,11079.0,610,465,102,190
95_mask.png,8,queen,10140.5,336,476,118,167
95_mask.png,9,knight,6427.5,857,495,74,127
95_mask.png,10,rook,8842.0,1274,592,102,141
95_mask.png,11,king,12887.0,422,699,126,175
95_mask.png,12,rook,8800.0,1010,698,90,138
95_mask.png,13,bishop,8274.0,889,858,87,132
95_mask.png,14,bishop,8624.5,708,873,88,136
95_mask.png,15,knight,8926.5,252,902,127,114
96_mask.png,1,queen,7402.0,628,123,80,161
96_mask.png,2,rook,5971.5,1077,128,70,126
96_mask.png,3,rook,5598.5,414,170,78,123
96_mask.png,4,rook,6693.0,878,378,74,129
96_mask.png,5,knight,6750.5,1085,386,78,129
96_mask.png,6,bishop,6331.0,374,412,86,130
96_mask.png,7,knight,6464.0,858,488,75,127
96_mask.png,8,king,13518.5,1276,534,133,195
96_mask.png,9,bishop,7756.5,1001,602,83,134
96_mask.png,10,knight,7495.0,604,619,91,117
96_mask.png,11,king,12750.5,423,692,125,175
96_mask.png,12,knight,7377.0,738,730,83,124
96_mask.png,13,queen,12672.0,570,818,111,171
96_mask.png,14,bishop,9126.5,1176,835,99,133
96_mask.png,15,rook,10085.5,253,883,121,136
97_mask.png,1,knight,6629.5,1227,302,83,127
97_mask.png,2,bishop,5699.0,758,315,67,128
97_mask.png,3,knight,6348.0,377,339,93,112
97_mask.png,4,king,9627.0,605,354,93,181
97_mask.png,5,bishop,6291.0,964,381,70,133
97_mask.png,6,knight,6786.5,1089,391,79,129
97_mask.png,7,king,13558.5,1284,538,132,196
97_mask.png,8,rook,7825.0,741,600,80,135
97_mask.png,9,bishop,7815.0,1006,607,83,136
97_mask.png,10,rook,8278.0,327,612,104,133
97_mask.png,11,queen,12844.0,573,826,113,171
97_mask.png,12,queen,14179.5,1161,825,118,176
97_mask.png,13,rook,10869.5,1327,829,121,142
97_mask.png,14,rook,9816.5,897,853,92,144
97_mask.png,15,knight,7765.0,394,905,105,130
98_mask.png,1,rook,6162.5,1187,123,77,130
98_mask.png,2,bishop,5007.0,542,156,68,126
98_mask.png,3,knight,5216.0,1096,292,71,133
98_mask.png,4,knight,6147.5,861,305,69,118
98_mask.png,5,rook,6604.5,398,322,90,125
98_mask.png,6,knight,6572.0,601,420,84,118
98_mask.png,7,knight,8155.5,1252,498,106,121
98_mask.png,8,king,12573.0,993,552,106,188
98_mask.png,9,king,12376.5,278,585,141,180
98_mask.png,10,bishop,7848.5,578,743,91,131
98_mask.png,11,queen,13839.5,1027,842,110,176
98_mask.png,12,queen,12947.5,722,847,107,169
98_mask.png,13,bishop,9522.0,1164,847,106,137
98_mask.png,14,rook,11381.0,1345,847,126,141
98_mask.png,15,rook,10104.0,271,856,117,142
99_mask.png,1,knight,5925.0,753,160,70,117
99_mask.png,2,bishop,5080.5,415,164,75,125
99_mask.png,3,bishop,5903.0,1209,194,76,133
99_mask.png,4,rook,6277.0,979,208,70,128
99_mask.png,5,king,9271.0,497,257,103,183
99_mask.png,6,knight,6780.0,1111,392,84,121
99_mask.png,7,knight,5157.0,758,395,71,129
99_mask.png,8,rook,7736.5,334,491,100,134
99_mask.png,9,queen,10928.5,594,582,99,172
99_mask.png,10,rook,9153.0,1276,582,103,143
99_mask.png,11,bishop,7859.0,1010,598,83,135
99_mask.png,12,king,13555.0,871,679,102,185
99_mask.png,13,queen,14534.5,1177,821,131,173
99_mask.png,14,rook,10153.5,253,857,120,139
99_mask.png,15,knight,7551.0,579,852,86,143
100_mask.png,1,queen,6671.0,729,151,72,157
100_mask.png,2,bishop,4384.5,1053,157,60,125
100_mask.png,3,knight,4708.0,435,198,77,107
100_mask.png,4,queen,8321.5,1061,267,81,166
100_mask.png,5,rook,5813.0,744,310,66,127
100_mask.png,6,rook,5753.5,497,329,80,123
100_mask.png,7,king,9434.0,949,345,83,184
100_mask.png,8,king,10197.5,453,454,107,185
100_mask.png,9,knight,7718.5,1209,482,94,124
100_mask.png,10,rook,7924.0,960,571,79,139
100_mask.png,11,bishop,7091.0,309,603,100,128
100_mask.png,12,knight,7519.0,700,603,88,120
100_mask.png,13,bishop,8647.5,1262,666,100,141
100_mask.png,14,knight,8401.5,1137,803,88,149
100_mask.png,15,rook,9398.5,556,820,96,143
100_mask.png,16,bishop,9081.5,239,845,117,132
101_mask.png,1,knight,5005.0,853,186,61,108
101_mask.png,2,king,8376.0,1060,183,79,184
101_mask.png,3,rook,4687.5,645,189,64,119
101_mask.png,4,knight,5016.5,442,216,80,105
101_mask.png,5,queen,7718.0,629,291,83,161
101_mask.png,6,knight,5783.0,395,353,89,109
101_mask.png,7,bishop,6197.0,1105,378,71,136
101_mask.png,8,knight,6239.5,847,412,71,114
101_mask.png,9,bishop,6366.0,357,501,90,130
101_mask.png,10,queen,11639.5,1244,544,113,179
101_mask.png,11,bishop,6726.0,722,587,75,127
101_mask.png,12,rook,7413.0,959,586,81,138
101_mask.png,13,rook,8598.0,439,695,99,140
101_mask.png,14,bishop,7963.5,981,700,81,138
101_mask.png,15,king,14258.0,355,793,146,179
101_mask.png,16,rook,10579.5,1283,809,109,148
102_mask.png,1,rook,5542.0,1161,163,67,123
102_mask.png,2,bishop,4304.5,444,194,70,121
102_mask.png,3,king,7366.0,746,199,74,175
102_mask.png,4,rook,5632.5,960,232,65,125
102_mask.png,5,bishop,5851.5,1191,301,76,131
102_mask.png,6,knight,4746.5,416,326,71,115
102_mask.png,7,queen,8325.5,744,366,82,163
102_mask.png,8,knight,4917.0,938,393,71,130
102_mask.png,9,rook,6982.5,476,483,90,128
102_mask.png,10,queen,11737.0,1241,532,114,181
102_mask.png,11,king,11343.0,831,542,93,185
102_mask.png,12,knight,6958.5,1147,592,81,138
102_mask.png,13,knight,8023.5,417,716,108,119
102_mask.png,14,rook,10196.5,1129,812,98,150
102_mask.png,15,bishop,8967.5,237,820,119,133
102_mask.png,16,bishop,8450.0,717,830,84,137
103_mask.png,1,knight,2447.5,836,176,48,77
103_mask.png,2,bishop,4303.0,629,188,64,120
103_mask.png,3,queen,7370.5,1041,196,76,163
103_mask.png,4,knight,4391.0,448,192,65,117
103_mask.png,5,rook,5389.5,839,247,63,122
103_mask.png,6,bishop,5301.0,380,337,81,125
103_mask.png,7,king,9236.5,698,349,90,179
103_mask.png,8,knight,6485.5,1178,373,77,129
103_mask.png,9,bishop,5896.5,939,384,69,132
103_mask.png,10,rook,8324.0,1089,575,83,140
103_mask.png,12,bishop,7256.5,441,600,89,135
103_mask.png,13,king,14246.5,1246,639,131,199
103_mask.png,14,queen,12909.5,515,797,122,172
103_mask.png,15,rook,10317.0,221,839,127,142
103_mask.png,16,knight,7252.0,826,831,86,146
104_mask.png,1,queen,7418.0,1043,197,77,162
104_mask.png,2,knight,4352.0,743,205,58,109
104_mask.png,3,rook,5873.0,618,312,75,125
104_mask.png,4,king,9294.0,823,329,81,190
104_mask.png,5,queen,9025.0,1060,366,85,164
104_mask.png,6,knight,6530.0,1180,374,78,129
104_mask.png,7,bishop,5773.0,583,407,75,127
104_mask.png,8,bishop,6318.5,715,496,72,132
104_mask.png,9,rook,8509.5,1091,576,83,141
104_mask.png,10,rook,7482.0,842,586,79,134
104_mask.png,11,king,12859.5,521,671,126,182
104_mask.png,12,bishop,8092.5,264,706,106,138
104_mask.png,13,knight,7775.5,1104,779,86,149
104_mask.png,14,rook,10569.0,1267,812,107,147
104_mask.png,15,bishop,8531.5,837,820,86,139
104_mask.png,16,knight,9297.0,191,865,130,121
105_mask.png,1,king,6890.0,731,131,69,175
105_mask.png,2,knight,4314.5,1142,166,61,121
105_mask.png,3,rook,6866.0,940,242,84,126
105_mask.png,4,bishop,4788.0,413,267,75,123
105_mask.png,5,knight,5436.0,505,333,75,123
105_mask.png,6,bishop,6296.0,1065,377,71,136
105_mask.png,7,queen,8666.0,357,395,105,162
105_mask.png,8,rook,6303.0,611,404,77,127
105_mask.png,9,bishop,5670.0,832,405,68,126
105_mask.png,10,king,11626.5,1070,519,94,198
105_mask.png,11,bishop,6878.5,447,586,91,129
105_mask.png,12,rook,7975.0,831,590,81,140
105_mask.png,13,knight,7236.0,1252,666,86,145
105_mask.png,14,queen,13634.0,219,805,150,181
105_mask.png,15,rook,9889.5,970,822,94,147
105_mask.png,16,knight,8058.5,668,844,93,135
106_mask.png,1,king,6731.5,615,132,84,175
106_mask.png,2,rook,5560.0,940,240,64,124
106_mask.png,3,knight,5567.0,399,274,84,115
106_mask.png,4,bishop,5813.5,1175,306,74,129
106_mask.png,5,knight,5731.0,599,332,79,110
106_mask.png,6,bishop,5665.0,829,388,67,132
106_mask.png,7,rook,6314.5,376,405,86,125
106_mask.png,8,queen,9330.5,705,461,85,169
106_mask.png,9,bishop,6886.0,1088,479,75,136
106_mask.png,10,rook,6881.5,469,496,87,129
106_mask.png,11,rook,8817.5,972,687,84,144
106_mask.png,12,bishop,7737.0,676,694,81,139
106_mask.png,13,knight,7559.5,270,715,114,117
106_mask.png,14,king,15708.5,1265,767,129,203
106_mask.png,15,queen,12958.0,824,791,102,185
106_mask.png,16,knight,8689.0,220,870,128,119
107_mask.png,1,bishop,4862.5,1161,164,62,127
107_mask.png,2,bishop,4551.0,950,181,58,126
107_mask.png,3,bishop,4409.0,752,188,58,124
107_mask.png,4,knight,3904.5,454,207,62,111
107_mask.png,5,rook,6466.5,1177,299,76,128
107_mask.png,6,bishop,4978.5,397,329,82,122
107_mask.png,7,knight,5495.0,711,345,71,111
107_mask.png,8,knight,6451.0,941,404,70,115
107_mask.png,9,rook,7678.5,1207,469,85,138
107_mask.png,10,rook,7000.5,846,489,74,133
107_mask.png,11,queen,10285.0,414,563,117,171
107_mask.png,12,knight,6223.5,714,586,75,135
107_mask.png,13,king,12881.0,956,650,100,186
107_mask.png,14,queen,13255.5,1253,658,118,186
107_mask.png,15,king,14130.5,511,772,128,196
107_mask.png,16,rook,9570.0,263,809,116,142
108_mask.png,1,bishop,4704.0,1161,165,61,127
108_mask.png,2,knight,4888.5,745,192,65,108
108_mask.png,3,king,8130.5,947,195,76,182
108_mask.png,4,bishop,4769.5,538,263,72,122
108_mask.png,5,rook,6354.0,1187,298,77,128
108_mask.png,6,knight,4628.5,744,330,62,118
108_mask.png,7,bishop,5244.5,399,337,82,126
108_mask.png,8,bishop,6152.0,1085,398,73,130
108_mask.png,9,rook,6291.0,599,408,78,128
108_mask.png,10,knight,6176.5,960,486,72,131
108_mask.png,11,king,12582.0,1239,531,110,194
108_mask.png,12,rook,7773.0,574,594,89,138
108_mask.png,13,rook,9196.0,1111,685,89,145
108_mask.png,14,knight,6482.0,279,695,98,132
108_mask.png,15,queen,14969.5,1266,787,128,189
108_mask.png,16,queen,12655.5,671,790,104,181
153_mask.png,1,king,3213.5,518,136,60,90
153_mask.png,2,queen,5007.0,651,143,73,155
153_mask.png,3,king,7701.5,520,209,90,171
153_mask.png,4,queen,7166.0,636,224,78,151
142_mask.png,1,king,9371.5,1099,430,104,185
142_mask.png,2,queen,7692.0,972,458,79,166
142_mask.png,3,king,11911.5,1115,552,112,180
142_mask.png,4,queen,10867.5,986,572,95,166
134_mask.png,1,king,12383.5,422,687,119,176
134_mask.png,2,queen,10872.5,578,687,104,168
134_mask.png,3,king,14104.0,385,824,136,181
134_mask.png,4,queen,12593.5,560,836,112,165
154_mask.png,1,king,3143.5,628,123,56,95
154_mask.png,2,queen,2795.5,747,138,49,78
154_mask.png,3,queen,7281.5,742,214,74,155
154_mask.png,4,king,7434.0,631,215,78,165
150_mask.png,1,king,6261.0,494,263,98,182
150_mask.png,2,queen,7841.5,394,297,98,159
150_mask.png,3,king,9549.5,492,360,100,180
150_mask.png,4,queen,9051.5,353,395,104,162
151_mask.png,1,queen,6720.0,405,226,95,154
151_mask.png,2,king,7903.0,376,282,101,174
151_mask.png,3,king,9315.0,349,373,117,178
131_mask.png,1,king,10766.0,850,682,98,176
131_mask.png,2,queen,10580.0,1005,686,98,168
131_mask.png,3,king,13684.5,876,820,104,185
131_mask.png,4,queen,13341.5,1011,826,107,175
136_mask.png,1,king,10085.0,335,454,119,183
136_mask.png,2,king,11549.0,303,563,126,180
136_mask.png,3,queen,11718.5,270,693,134,168
136_mask.png,4,queen,13865.5,226,839,149,167
129_mask.png,1,king,12502.0,1145,665,114,180
129_mask.png,2,queen,12580.5,1276,674,126,173
129_mask.png,3,king,15072.0,1156,806,135,183
129_mask.png,4,queen,14843.0,1302,820,144,170
137_mask.png,1,king,9646.5,479,466,104,174
137_mask.png,2,queen,8750.5,332,477,108,163
137_mask.png,3,king,11017.0,436,567,121,180
137_mask.png,4,queen,10380.0,310,585,123,159
156_mask.png,1,king,2895.5,853,120,52,83
156_mask.png,2,queen,4489.0,943,139,65,159
156_mask.png,3,king,7711.5,849,192,75,180
156_mask.png,4,queen,7555.5,956,208,78,158
112_mask.png,1,rook,6592.5,1110,475,83,132
112_mask.png,2,bishop,6274.5,972,483,72,125
112_mask.png,3,knight,7717.0,1240,495,99,118
112_mask.png,4,pawn,4276.5,855,502,64,100
112_mask.png,5,rook,8226.0,1123,578,84,138
112_mask.png,6,knight,8073.5,1274,591,97,134
112_mask.png,7,bishop,7062.0,1000,591,77,128
112_mask.png,8,pawn,4774.5,860,613,67,103
112_mask.png,9,knight,7454.5,1296,709,92,139
112_mask.png,10,rook,9169.0,1149,710,93,142
112_mask.png,11,bishop,8050.0,1002,728,82,133
112_mask.png,12,pawn,5474.0,865,739,73,109
112_mask.png,13,rook,13827.0,1128,847,141,167
112_mask.png,14,bishop,8560.5,1030,851,89,132
112_mask.png,15,knight,10128.0,1338,873,129,124
112_mask.png,16,pawn,6036.5,868,877,79,109
121_mask.png,1,rook,3746.5,637,169,66,114
121_mask.png,2,bishop,3715.0,765,168,56,125
121_mask.png,3,pawn,2768.5,839,190,55,93
121_mask.png,4,knight,3721.0,532,199,75,102
121_mask.png,5,bishop,3674.0,742,245,62,115
121_mask.png,6,rook,3695.0,636,250,68,118
121_mask.png,7,knight,4441.0,519,260,80,106
121_mask.png,8,pawn,3105.5,851,265,55,94
121_mask.png,9,rook,4884.0,632,321,71,123
121_mask.png,10,bishop,4051.5,743,330,62,123
121_mask.png,11,knight,5131.5,516,337,83,105
121_mask.png,12,pawn,3281.5,854,350,61,91
121_mask.png,13,rook,6452.0,614,408,76,127
121_mask.png,14,bishop,5728.0,731,418,68,123
121_mask.png,15,knight,6357.5,499,425,88,112
121_mask.png,16,pawn,4162.0,856,427,63,101
132_mask.png,1,queen,10397.5,855,677,96,164
132_mask.png,2,king,11791.0,728,680,99,174
132_mask.png,3,queen,13292.5,860,826,103,178
132_mask.png,4,king,13452.5,696,832,111,175
116_mask.png,1,rook,6742.0,579,489,82,127
116_mask.png,2,bishop,6193.5,487,491,86,123
116_mask.png,3,knight,6326.0,724,499,79,112
116_mask.png,4,pawn,4480.5,364,521,75,100
116_mask.png,5,knight,6832.0,734,599,77,129
116_mask.png,6,bishop,6900.5,468,606,88,124
116_mask.png,7,rook,7213.0,590,613,85,133
116_mask.png,8,pawn,4901.5,340,633,76,102
116_mask.png,9,bishop,7747.0,432,716,95,128
116_mask.png,10,rook,8288.5,563,714,90,137
116_mask.png,11,knight,6895.5,733,716,80,130
116_mask.png,12,pawn,5541.5,303,744,87,102
116_mask.png,13,rook,9403.0,567,849,96,142
116_mask.png,14,bishop,8571.5,414,865,103,128
116_mask.png,15,pawn,6531.5,268,881,96,107
116_mask.png,16,knight,8381.5,707,881,98,117
149_mask.png,1,king,6042.5,615,270,91,173
149_mask.png,2,queen,6201.0,501,300,93,158
149_mask.png,3,king,8940.0,614,376,88,176
149_mask.png,4,queen,8658.5,492,395,97,157
148_mask.png,1,king,4093.0,736,270,60,107
148_mask.png,2,queen,6327.5,617,295,86,157
148_mask.png,3,king,9146.0,741,366,82,173
148_mask.png,4,queen,8487.5,600,385,91,157
130_mask.png,1,king,11594.0,990,654,96,188
130_mask.png,2,queen,11832.0,1122,672,104,171
130_mask.png,3,king,14334.5,999,812,111,186
130_mask.png,4,queen,13975.5,1168,815,126,174
141_mask.png,1,king,6842.5,980,439,79,174
141_mask.png,2,queen,6822.5,846,462,85,153
141_mask.png,3,king,11285.5,984,556,92,178
