image_name,piece_value,piece_type,area,bbox_x,bbox_y,bbox_w,bbox_h
67.png_mask.png,3,pawn,3812.5,478,128,58,100
67.png_mask.png,4,pawn,3636.5,1027,141,62,97
67.png_mask.png,5,pawn,3864.5,589,222,60,98
67.png_mask.png,6,pawn,3920.5,923,231,60,98
67.png_mask.png,7,pawn,4075.5,479,316,63,94
67.png_mask.png,8,pawn,4096.5,920,328,63,95
67.png_mask.png,9,rook,7523.5,292,511,96,123
67.png_mask.png,10,king,10489.5,951,602,107,150
67.png_mask.png,11,queen,9501.5,819,615,90,147
67.png_mask.png,12,king,12234.0,1222,715,143,151
67.png_mask.png,13,rook,7658.0,416,775,95,116
67.png_mask.png,14,pawn,4654.5,715,794,71,91
67.png_mask.png,15,queen,10202.5,544,881,100,133
79.png_mask.png,1,queen,8126.0,329,69,95,161
79.png_mask.png,2,pawn,4073.5,475,125,63,100
79.png_mask.png,3,pawn,3683.5,1027,136,63,98
79.png_mask.png,4,pawn,3879.5,589,218,60,97
79.png_mask.png,5,pawn,3939.0,923,227,60,98
79.png_mask.png,6,pawn,4102.0,478,312,63,94
79.png_mask.png,7,pawn,3999.5,921,324,63,94
79.png_mask.png,8,king,10810.0,1179,464,131,163
79.png_mask.png,9,rook,6946.0,935,506,86,122
79.png_mask.png,10,pawn,4467.5,817,646,68,92
79.png_mask.png,11,king,12065.5,1224,710,147,143
71.png_mask.png,1,rook,6171.0,339,106,79,128
71.png_mask.png,2,bishop,5087.0,911,111,65,121
71.png_mask.png,3,pawn,4043.5,476,126,62,101
71.png_mask.png,4,pawn,3635.5,1027,137,62,98
71.png_mask.png,5,pawn,3869.0,590,219,59,98
71.png_mask.png,6,pawn,3932.0,923,228,60,99
71.png_mask.png,7,pawn,4071.5,479,313,63,94
71.png_mask.png,8,pawn,3974.0,921,325,63,94
71.png_mask.png,9,king,10620.0,1183,465,130,160
71.png_mask.png,10,rook,7524.0,292,508,96,124
71.png_mask.png,11,queen,9519.0,819,612,90,147
71.png_mask.png,12,king,12184.5,1223,713,142,150
71.png_mask.png,13,queen,10709.0,1087,721,126,141
71.png_mask.png,14,rook,7747.0,415,773,97,115
71.png_mask.png,15,pawn,4636.5,715,791,71,92
83.png_mask.png,1,pawn,4043.0,477,126,61,101
83.png_mask.png,2,pawn,3666.0,1028,137,62,98
83.png_mask.png,3,pawn,3907.5,590,219,60,98
83.png_mask.png,4,pawn,3926.5,924,228,60,98
83.png_mask.png,5,pawn,4093.5,479,312,63,95
83.png_mask.png,7,king,10004.0,1155,351,121,167
83.png_mask.png,8,rook,6867.0,936,507,85,121
83.png_mask.png,9,pawn,4552.0,956,653,68,93
83.png_mask.png,10,king,12216.5,1222,717,155,143
83.png_mask.png,11,queen,9733.5,833,893,100,133
85.png_mask.png,1,pawn,3821.5,473,124,59,99
85.png_mask.png,2,pawn,3760.5,1023,136,64,98
85.png_mask.png,3,pawn,3900.5,585,217,60,99
85.png_mask.png,4,pawn,4000.0,919,227,61,98
85.png_mask.png,5,pawn,3985.0,801,318,60,94
85.png_mask.png,6,pawn,3910.0,696,319,61,95
85.png_mask.png,7,king,10038.0,1152,350,121,168
85.png_mask.png,8,rook,6921.5,932,507,86,122
85.png_mask.png,9,pawn,4552.0,953,654,68,92
85.png_mask.png,10,king,12366.5,1219,717,155,144
85.png_mask.png,11,queen,9709.5,828,895,101,133
75.png_mask.png,1,rook,6170.0,338,105,79,128
75.png_mask.png,2,pawn,3828.5,477,125,59,100
75.png_mask.png,3,pawn,3669.0,1027,137,62,98
75.png_mask.png,4,pawn,3855.5,589,219,59,97
75.png_mask.png,5,pawn,3938.5,923,228,60,99
75.png_mask.png,6,bishop,5987.0,1151,307,94,118
75.png_mask.png,7,pawn,4196.5,478,313,64,95
75.png_mask.png,8,pawn,3991.5,921,325,62,94
75.png_mask.png,9,king,10663.0,1180,466,130,162
75.png_mask.png,10,rook,7239.0,427,505,85,122
75.png_mask.png,11,queen,9528.0,819,611,90,149
75.png_mask.png,12,king,12179.0,1223,711,148,144
75.png_mask.png,13,queen,10734.0,1087,722,126,141
75.png_mask.png,14,pawn,4657.5,714,791,72,92
82.png_mask.png,1,pawn,4034.0,477,126,61,101
82.png_mask.png,2,pawn,3695.0,1027,138,63,98
82.png_mask.png,3,pawn,3880.5,590,219,59,98
82.png_mask.png,4,pawn,3936.5,924,229,60,98
82.png_mask.png,5,pawn,4086.5,479,313,63,95
82.png_mask.png,6,pawn,3956.5,922,326,62,93
82.png_mask.png,7,king,10722.0,1180,465,130,163
82.png_mask.png,8,rook,6873.0,935,507,86,122
82.png_mask.png,9,pawn,4517.0,956,654,68,92
82.png_mask.png,10,king,12095.5,1224,712,147,144
82.png_mask.png,11,queen,9756.5,832,894,100,133
87.png_mask.png,1,pawn,3832.0,473,125,59,100
87.png_mask.png,2,pawn,3574.0,1024,137,62,97
87.png_mask.png,3,pawn,3886.5,585,219,60,98
87.png_mask.png,4,pawn,3968.5,919,228,61,98
87.png_mask.png,5,pawn,3978.0,801,318,60,95
87.png_mask.png,6,pawn,3913.5,696,320,60,95
87.png_mask.png,7,king,9972.0,1152,351,121,168
87.png_mask.png,8,rook,7046.5,1056,510,96,122
87.png_mask.png,9,king,11524.0,1207,594,148,150
87.png_mask.png,10,pawn,4561.0,952,654,69,92
87.png_mask.png,11,queen,9777.0,828,895,100,133
62.png_mask.png,1,rook,6274.5,339,108,80,129
62.png_mask.png,2,bishop,5085.5,912,111,64,122
62.png_mask.png,3,pawn,3926.5,477,129,61,99
62.png_mask.png,4,pawn,3619.5,1027,141,62,97
62.png_mask.png,5,queen,8675.0,565,258,83,160
62.png_mask.png,6,pawn,3927.0,923,230,60,99
62.png_mask.png,7,pawn,4103.0,479,315,63,95
62.png_mask.png,8,pawn,9085.5,900,329,120,114
62.png_mask.png,9,rook,7537.5,292,511,96,124
62.png_mask.png,10,queen,9492.0,819,615,90,146
62.png_mask.png,11,pawn,4618.0,1087,654,76,91
62.png_mask.png,12,king,12083.5,1202,722,154,143
62.png_mask.png,13,rook,7698.0,415,775,96,115
62.png_mask.png,14,pawn,4560.0,826,781,70,91
62.png_mask.png,15,pawn,4655.5,715,794,71,91
60.png_mask.png,1,rook,6173.5,339,106,79,129
60.png_mask.png,2,bishop,5109.0,912,108,64,122
60.png_mask.png,3,pawn,4064.0,475,127,63,100
60.png_mask.png,4,pawn,3650.0,1026,138,63,98
60.png_mask.png,5,pawn,3736.5,589,219,60,96
60.png_mask.png,6,pawn,3936.0,922,228,61,99
60.png_mask.png,7,knight,6164.5,576,307,76,110
60.png_mask.png,8,pawn,4192.5,478,313,65,95
60.png_mask.png,9,pawn,3991.0,921,326,62,93
60.png_mask.png,10,rook,7534.0,292,508,96,124
60.png_mask.png,11,queen,9808.5,941,608,108,144
60.png_mask.png,12,queen,9487.5,819,612,90,147
60.png_mask.png,13,pawn,4653.5,1087,651,76,92
60.png_mask.png,14,king,12241.0,1202,719,155,143
60.png_mask.png,15,rook,7830.5,415,772,96,116
60.png_mask.png,16,pawn,4570.5,826,778,70,91
60.png_mask.png,17,pawn,4627.5,715,791,71,92
60.png_mask.png,18,king,10751.0,838,875,102,143
60.png_mask.png,19,pawn,5087.5,551,920,76,90
60.png_mask.png,20,pawn,5033.0,984,921,79,87
65.png_mask.png,1,rook,6164.5,339,105,80,129
65.png_mask.png,2,bishop,5057.5,896,112,68,122
65.png_mask.png,3,pawn,4064.0,476,126,62,101
65.png_mask.png,4,pawn,3673.0,1027,138,63,98
65.png_mask.png,5,pawn,3874.5,590,219,59,98
65.png_mask.png,6,pawn,3929.5,923,228,60,99
65.png_mask.png,7,pawn,4178.5,479,313,64,95
65.png_mask.png,9,rook,7551.0,292,507,96,125
65.png_mask.png,10,queen,8963.5,819,611,90,145
65.png_mask.png,11,pawn,4637.0,1087,651,76,91
65.png_mask.png,12,king,12338.5,1219,709,149,152
65.png_mask.png,13,king,10329.0,827,738,103,141
65.png_mask.png,14,rook,7823.5,415,772,96,116
65.png_mask.png,15,pawn,4630.0,715,791,71,92
65.png_mask.png,16,queen,10277.0,543,878,101,133
76.png_mask.png,1,rook,6149.0,340,108,79,128
76.png_mask.png,2,pawn,3800.5,479,128,58,100
76.png_mask.png,3,pawn,3628.0,1028,140,62,98
76.png_mask.png,4,pawn,3893.5,590,222,60,98
76.png_mask.png,5,pawn,3940.5,924,231,60,98
76.png_mask.png,6,pawn,4092.5,480,315,63,95
76.png_mask.png,7,pawn,4014.5,922,328,62,94
76.png_mask.png,8,king,10832.5,1179,468,131,163
76.png_mask.png,9,rook,7213.5,428,508,86,122
76.png_mask.png,10,bishop,6420.5,827,631,79,114
76.png_mask.png,11,king,12219.0,1223,715,147,144
76.png_mask.png,12,queen,10618.0,1088,725,126,140
76.png_mask.png,13,pawn,4672.0,716,794,71,92
88.png_mask.png,1,pawn,4040.0,477,126,62,100
88.png_mask.png,2,pawn,3676.5,1027,137,63,98
88.png_mask.png,3,pawn,3884.0,590,219,59,98
88.png_mask.png,4,pawn,3924.5,924,229,60,97
88.png_mask.png,5,pawn,3939.0,805,318,60,95
88.png_mask.png,6,pawn,3933.5,701,320,61,95
88.png_mask.png,7,king,9952.5,1156,351,120,167
88.png_mask.png,8,rook,7034.0,1061,510,95,122
88.png_mask.png,9,king,11699.0,1210,594,148,149
88.png_mask.png,10,pawn,4572.0,956,653,69,93
88.png_mask.png,11,queen,10707.0,378,893,119,131
73.png_mask.png,1,rook,6132.5,340,108,79,129
73.png_mask.png,2,pawn,3803.0,479,128,58,100
73.png_mask.png,3,pawn,3625.0,1027,141,62,97
73.png_mask.png,4,pawn,3868.5,590,222,59,98
73.png_mask.png,5,pawn,3927.0,923,231,60,98
73.png_mask.png,6,pawn,4083.5,480,315,62,95
73.png_mask.png,7,bishop,5813.0,1153,314,90,116
73.png_mask.png,8,pawn,4121.0,920,328,63,95
73.png_mask.png,9,king,10823.5,1182,467,130,160
73.png_mask.png,10,rook,7044.0,1062,501,96,120
73.png_mask.png,11,queen,9499.0,819,615,91,146
73.png_mask.png,12,king,12199.0,1223,715,142,150
73.png_mask.png,13,queen,10629.0,1087,724,126,140
73.png_mask.png,14,rook,7728.0,416,775,96,116
73.png_mask.png,15,pawn,4668.5,715,793,72,92
70.png_mask.png,1,rook,6167.5,339,106,79,128
70.png_mask.png,2,bishop,5069.5,911,111,65,121
70.png_mask.png,3,pawn,4057.0,476,126,62,101
70.png_mask.png,4,pawn,3664.5,1027,138,62,98
70.png_mask.png,5,pawn,3866.0,590,219,59,98
70.png_mask.png,6,pawn,3925.5,923,228,60,98
70.png_mask.png,7,pawn,4167.0,478,313,65,95
70.png_mask.png,8,pawn,3978.0,921,325,62,94
70.png_mask.png,9,king,10245.5,1065,467,116,158
70.png_mask.png,10,rook,7545.5,292,507,96,125
70.png_mask.png,11,queen,9477.5,819,611,90,148
70.png_mask.png,12,king,12160.5,1222,712,144,150
70.png_mask.png,13,queen,10673.0,1087,721,126,141
70.png_mask.png,14,rook,7828.5,415,772,97,116
70.png_mask.png,15,pawn,4628.5,715,791,71,92
